id,type,x,y,z,horizontalAccuracy,verticalAccuracy,timeStamp,timeStampTick
206,World,388872.020221833,805053.23504965,18.9779002954731,0.02,0.033,28/09/2023 10:32:09 p.m.,638315371290000000
207,World,388872.015207683,805053.235236814,18.9769447224307,0.018,0.031,28/09/2023 10:32:10 p.m.,638315371300000000
208,World,388872.017155872,805053.238429332,18.9721716191051,0.02,0.032,28/09/2023 10:32:11 p.m.,638315371310000000
209,World,388872.014474519,805053.244638653,18.9753706995096,0.018,0.03,28/09/2023 10:32:12 p.m.,638315371320000000
210,World,388872.038470381,805053.308465131,19.024918323033,0.019,0.032,28/09/2023 10:32:13 p.m.,638315371330000000
211,World,388871.955618382,805053.609954971,18.7813913267597,0.031,0.045,28/09/2023 10:32:14 p.m.,638315371340000000
212,World,388872.04620132,805054.143201704,18.433028481583,0.044,0.066,28/09/2023 10:32:15 p.m.,638315371350000000
213,World,388872.504331616,805055.056683728,18.5132539052426,0.05,0.068,28/09/2023 10:32:16 p.m.,638315371360000000
214,World,388873.386034757,805055.976292148,18.2828963567998,0.037,0.063,28/09/2023 10:32:17 p.m.,638315371370000000
215,World,388874.687920108,805056.49505883,18.339150159543,0.044,0.079,28/09/2023 10:32:18 p.m.,638315371380000000
216,World,388876.165397073,805056.680579205,18.2629397975752,0.041,0.079,28/09/2023 10:32:19 p.m.,638315371390000000
217,World,388877.693423618,805056.787727659,18.1821327007732,0.084,0.085,28/09/2023 10:32:20 p.m.,638315371400000000
218,World,388879.153694797,805056.659654729,18.1121917515283,0.097,0.101,28/09/2023 10:32:21 p.m.,638315371410000000
219,World,388880.648299115,805056.489016272,18.2932311285184,0.034,0.059,28/09/2023 10:32:22 p.m.,638315371420000000
220,World,388882.115142376,805056.436464874,18.2439497834713,0.035,0.06,28/09/2023 10:32:23 p.m.,638315371430000000
221,World,388883.641140275,805056.408981728,18.2618740072512,0.038,0.064,28/09/2023 10:32:24 p.m.,638315371440000000
222,World,388885.219757383,805056.27260629,18.2657308947912,0.038,0.054,28/09/2023 10:32:25 p.m.,638315371450000000
223,World,388886.816720386,805056.213440819,18.1975077938608,0.029,0.041,28/09/2023 10:32:26 p.m.,638315371460000000
224,World,388888.394483527,805056.209544278,18.1125686137973,0.029,0.041,28/09/2023 10:32:27 p.m.,638315371470000000
225,World,388889.903663697,805056.253507371,18.0373150241983,0.027,0.036,28/09/2023 10:32:28 p.m.,638315371480000000
226,World,388891.535295275,805056.256005392,18.0418936416164,0.028,0.038,28/09/2023 10:32:29 p.m.,638315371490000000
227,World,388893.141442957,805056.189480427,18.0373288256578,0.027,0.037,28/09/2023 10:32:30 p.m.,638315371500000000
228,World,388894.737389508,805056.294137375,18.0739737653235,0.028,0.038,28/09/2023 10:32:31 p.m.,638315371510000000
229,World,388896.24440606,805056.427890316,18.0834698348103,0.016,0.028,28/09/2023 10:32:32 p.m.,638315371520000000
230,World,388897.778476722,805056.535071605,18.086009969544,0.016,0.029,28/09/2023 10:32:33 p.m.,638315371530000000
231,World,388899.246953356,805056.615727286,18.1073508437072,0.013,0.024,28/09/2023 10:32:34 p.m.,638315371540000000
232,World,388900.747112871,805056.756210815,18.0763307940631,0.013,0.025,28/09/2023 10:32:35 p.m.,638315371550000000
233,World,388902.173727234,805056.964458594,18.0415453507182,0.011,0.021,28/09/2023 10:32:36 p.m.,638315371560000000
234,World,388903.718713036,805057.129209114,18.0088360663413,0.012,0.022,28/09/2023 10:32:37 p.m.,638315371570000000
