type,x,y,z,horizontalAccuracy,verticalAccuracy,timeStamp,timeStampTick
World,388869.301450998,805047.066034596,18.5241230443218,0.497,0.548,28/09/2023 11:21:59 p.m.,638315401190000000
World,388869.699546015,805048.276924488,18.567103795364,0.523,0.57,28/09/2023 11:22:00 p.m.,638315401200000000
World,388870.199272231,805049.136818494,18.6069867667286,0.552,0.602,28/09/2023 11:22:01 p.m.,638315401210000000
World,388870.449909688,805049.793424297,18.8050148190311,0.581,0.633,28/09/2023 11:22:02 p.m.,638315401220000000
World,388870.682472472,805050.285993372,19.0830561270265,0.61,0.66,28/09/2023 11:22:03 p.m.,638315401230000000
World,388870.728435456,805050.515737291,19.0579010354097,0.612,0.662,28/09/2023 11:22:04 p.m.,638315401240000000
World,388870.73455738,805050.519369922,19.0649057032343,0.613,0.663,28/09/2023 11:22:05 p.m.,638315401250000000
World,388870.738540244,805050.512469834,19.0686707395817,0.613,0.663,28/09/2023 11:22:06 p.m.,638315401260000000
World,388870.717161749,805050.546877408,19.0771844756498,0.613,0.663,28/09/2023 11:22:07 p.m.,638315401270000000
World,388870.726956177,805050.548951815,19.081817539461,0.613,0.664,28/09/2023 11:22:08 p.m.,638315401280000000
World,388870.759253077,805050.52320438,19.100830805067,0.613,0.664,28/09/2023 11:22:09 p.m.,638315401290000000
World,388870.743679061,805050.544752513,19.0984175300423,0.613,0.664,28/09/2023 11:22:10 p.m.,638315401300000000
World,388870.759667759,805050.571918217,19.1057787364145,0.613,0.664,28/09/2023 11:22:11 p.m.,638315401310000000
World,388870.754900309,805050.564845015,19.1045868139143,0.614,0.665,28/09/2023 11:22:12 p.m.,638315401320000000
World,388870.754933282,805050.564863645,19.1102673590026,0.614,0.665,28/09/2023 11:22:13 p.m.,638315401330000000
World,388870.757438546,805050.566069159,19.1164665696305,0.615,0.665,28/09/2023 11:22:14 p.m.,638315401340000000
World,388870.763047427,805050.563607127,19.1183662145873,0.615,0.665,28/09/2023 11:22:15 p.m.,638315401350000000
World,388871.453189928,805052.450603189,19.1012705618735,0.244,0.399,28/09/2023 11:22:16 p.m.,638315401360000000
World,388871.72797467,805052.839861557,19.1695163456164,0.262,0.417,28/09/2023 11:22:17 p.m.,638315401370000000
World,388871.898454907,805053.134880554,19.0876987651456,0.317,0.411,28/09/2023 11:22:18 p.m.,638315401380000000
World,388871.984493036,805053.247991089,19.064884335689,0.309,0.402,28/09/2023 11:22:19 p.m.,638315401390000000
World,388872.002997924,805053.2722867,19.0663184069664,0.299,0.344,28/09/2023 11:22:20 p.m.,638315401400000000
World,388871.969700786,805053.304042576,19.0695954194612,0.3,0.346,28/09/2023 11:22:21 p.m.,638315401410000000
World,388871.959638005,805053.27841248,19.1086920739688,0.297,0.346,28/09/2023 11:22:22 p.m.,638315401420000000
World,388871.919492279,805053.313980246,18.9277269491047,0.375,0.435,28/09/2023 11:22:23 p.m.,638315401430000000
World,388871.921804567,805053.314885523,18.9321590723302,0.376,0.436,28/09/2023 11:22:24 p.m.,638315401440000000
World,388871.920266542,805053.318611511,18.9337594768009,0.376,0.436,28/09/2023 11:22:25 p.m.,638315401450000000
World,388871.917263767,805053.324703695,18.9304491051107,0.376,0.436,28/09/2023 11:22:26 p.m.,638315401460000000
World,388871.993782378,805053.309080021,19.0379843401078,0.374,0.769,28/09/2023 11:22:27 p.m.,638315401470000000
World,388871.991808245,805053.308912329,19.0375210446432,0.374,0.769,28/09/2023 11:22:28 p.m.,638315401480000000
World,388872.034581192,805053.263039918,19.0067468398126,0.084,0.218,28/09/2023 11:22:29 p.m.,638315401490000000
World,388872.238448679,805053.397408806,18.9551443071507,0.021,0.036,28/09/2023 11:22:30 p.m.,638315401500000000
World,388872.539079027,805053.739405743,18.6442661880057,0.035,0.053,28/09/2023 11:22:31 p.m.,638315401510000000
World,388873.104544226,805054.308930883,18.2747477129016,0.04,0.06,28/09/2023 11:22:32 p.m.,638315401520000000
World,388874.002798754,805055.290984989,18.4954454126683,0.05,0.077,28/09/2023 11:22:33 p.m.,638315401530000000
World,388874.910118394,805056.15211802,18.5967424583735,0.059,0.098,28/09/2023 11:22:34 p.m.,638315401540000000
World,388876.041353649,805056.829822673,18.5020480225855,0.047,0.084,28/09/2023 11:22:35 p.m.,638315401550000000
World,388877.403764069,805057.294428746,18.36418812117,0.06,0.112,28/09/2023 11:22:36 p.m.,638315401560000000
World,388878.793933764,805057.594970117,18.3208928505787,0.057,0.11,28/09/2023 11:22:37 p.m.,638315401570000000
World,388880.190343923,805057.840604286,18.0441816359769,0.051,0.121,28/09/2023 11:22:38 p.m.,638315401580000000
World,388881.629385472,805057.919574207,18.0521838086078,0.051,0.12,28/09/2023 11:22:39 p.m.,638315401590000000
World,388883.023102413,805057.966316185,18.0308573393555,0.056,0.124,28/09/2023 11:22:40 p.m.,638315401600000000
World,388884.579828073,805057.88622233,18.1960104798663,0.062,0.13,28/09/2023 11:22:41 p.m.,638315401610000000
World,388886.045836935,805057.962510358,18.0754416302158,0.07,0.138,28/09/2023 11:22:42 p.m.,638315401620000000
World,388887.589117498,805057.972423172,18.024687180849,0.063,0.129,28/09/2023 11:22:43 p.m.,638315401630000000
World,388889.075270159,805058.014714719,17.9484405822887,0.057,0.123,28/09/2023 11:22:44 p.m.,638315401640000000
World,388890.529936383,805057.983672892,17.9477955900561,0.058,0.125,28/09/2023 11:22:45 p.m.,638315401650000000
World,388891.966989531,805057.909938978,17.9990820856589,0.059,0.126,28/09/2023 11:22:46 p.m.,638315401660000000
World,388893.490794733,805057.883047118,17.9247360090456,0.06,0.127,28/09/2023 11:22:47 p.m.,638315401670000000
World,388894.988385163,805057.864350329,17.9133457115243,0.06,0.128,28/09/2023 11:22:48 p.m.,638315401680000000
World,388896.451106391,805057.84109127,17.8999742917817,0.06,0.128,28/09/2023 11:22:49 p.m.,638315401690000000
World,388898.008372225,805057.797914702,18.0866978765808,0.019,0.026,28/09/2023 11:22:50 p.m.,638315401700000000
World,388899.439449193,805057.746966764,18.1068115170332,0.019,0.027,28/09/2023 11:22:51 p.m.,638315401710000000
World,388900.922598271,805057.668829064,18.1099854940032,0.02,0.028,28/09/2023 11:22:52 p.m.,638315401720000000
World,388902.391284944,805057.680257286,18.0965214521546,0.015,0.021,28/09/2023 11:22:53 p.m.,638315401730000000
World,388903.874852899,805057.703541811,18.1004413812792,0.015,0.022,28/09/2023 11:22:54 p.m.,638315401740000000
World,388905.329810083,805057.707531169,18.0841105354273,0.01,0.015,28/09/2023 11:22:55 p.m.,638315401750000000
World,388906.830377012,805057.706241666,18.0228100229117,0.011,0.016,28/09/2023 11:22:56 p.m.,638315401760000000
World,388908.371177643,805057.683269658,18.0331225991522,0.012,0.018,28/09/2023 11:22:57 p.m.,638315401770000000
World,388909.845634757,805057.655227729,17.971155486424,0.012,0.018,28/09/2023 11:22:58 p.m.,638315401780000000
World,388911.301791145,805057.736040064,17.9536389458257,0.01,0.015,28/09/2023 11:22:59 p.m.,638315401790000000
World,388912.774737216,805057.819006723,17.9475048875396,0.008,0.012,28/09/2023 11:23:00 p.m.,638315401800000000
World,388914.253273784,805057.960183784,17.9185616654334,0.009,0.013,28/09/2023 11:23:01 p.m.,638315401810000000
